X,Y,Z,FaceLabels
0.9850101138548246,0.4198248360283181,0.0,Welcome in my mind 🧠
0.9618603423240477,0.4329151544460923,0.0,Welcome in my mind 🧠
0.011396535235513452,0.4785289268989561,0.0,README
0.9142249381388394,0.6247535675336691,0.0,README
0.9611701200754021,0.43354290110030436,0.0,Contact me 💌
0.7700079711014363,0.3466054016910154,0.0,Create a programming language
0.9188419559930673,0.6542340447355639,0.0,Programming languages
0.7052709303523093,0.3632423701091042,0.0,Inspectional reading
0.9146284348475814,0.6252279325477397,0.0,Reading philosophy
0.9995785111231625,0.6303312775721075,0.0,Reading philosophy
0.9614192534865333,0.4330135065670768,0.0,Reading imaginary
0.9172517585250128,0.6529412305275535,0.0,Reading imaginary
0.9844353070433575,0.4196205768064566,0.0,Reading technics should differ depending on book type
0.8493490159616406,0.23380658065103543,0.0,Elementary reading
0.9997590131105949,0.6293481676022967,0.0,Re-reading books
0.7701338786297987,0.3468268971901293,0.0,Evaluate a book
0.870806507951532,0.41689681868687883,0.0,Syntopical reading
0.9614466417100772,0.4340517798869446,0.0,Syntopical reading
0.922086464658465,0.6209429190951155,0.0,The four levels of reading
0.8814975234633594,0.33667567201313686,0.0,Reading science and mathematics
0.9843059791324327,0.419138737445539,0.0,Speed reading
0.8486708872781127,0.23371298269789942,0.0,Speed reading
0.7022436538516217,0.36783851663190426,0.0,Selective reading
0.9015242181909102,0.6212559491208887,0.0,Reading history
0.0005743447525863744,0.4852235036507862,0.0,Reading biographies
0.9219696077481243,0.6573798137930388,0.0,Reading digests
0.7057779915655278,0.36304483497119,0.0,Reading news
0.9606483420582287,0.43256221822276325,0.0,Analytical reading
0.9053858965170647,0.621765228182486,0.0,Augmented reality
0.9050095786749015,0.621528163420301,0.0,AR devices
0.9125799040292973,0.6273961521041131,0.0,Mixed reality
0.922465016375515,0.6211710541532456,0.0,No-code tools for AR
0.7046706697948261,0.36436268865048305,0.0,Video
0.9136417946798374,0.6251889253143152,0.0,Premiere Pro
0.7019001443105053,0.36832768205416866,0.0,Make great videos
0.9200776256069387,0.6574634128341597,0.0,Make great videos
0.772881025467392,0.350797568241535,0.0,Make great videos
0.9128993651736464,0.6285074988725987,0.0,Hyperinflation
0.7056717805172812,0.36382860481615187,0.0,Printing more money could create inflation
0.9087736984117383,0.6267248431631824,0.0,Music theory
0.9990881970554668,0.62973589640436,0.0,One drop pattern
0.8806578626839991,0.3370953024322508,0.0,Circle of fifth
0.001255304379191121,0.48695516719357657,0.0,Contrapuntal music (in film)
0.9189784643249541,0.6546782801295439,0.0,Chords progressions
0.7841079268018059,0.33261808707434104,0.0,Chords progressions
0.9049106305774175,0.6206400935014729,0.0,Harmonic Minor
0.7735110654660539,0.35170253973765253,0.0,Freemium
0.9199999670209226,0.6562056986373996,0.0,Writing on Medium
0.7864717755918043,0.33527947836907124,0.0,Newsletters
0.9624812211156696,0.4331548950061761,0.0,Somatosensory
0.0037625902620416433,0.48963741578600223,0.0,Working memory
0.9104533126921546,0.6410943509748475,0.0,Hardware
0.9181900934386082,0.6524173670700322,0.0,DSP (Digital Signal Processor)
0.9012709272274553,0.3698416434647476,0.0,ALU (Arithmetic Logic Unit)
0.8974803951787227,0.6428264431335974,0.0,Raspberry Pi
0.840978103158452,0.17343145236067653,0.0,Raspberry Pi
0.8701046925879434,0.4162199127509918,0.0,ARM (Advanced RISC Machines)
0.7820587862894457,0.3467830665694684,0.0,RAM (Random-Access Memory)
0.8739798674438141,0.147968739114883,0.0,Places
0.905927393588421,0.6202798239136414,0.0,Places
0.8850109714799697,0.32445351319336463,0.0,Third places
0.9181453334857463,0.6535925943909977,0.0,Exchange Traded Funds (ETF)
0.8592754906260626,0.5398117093542819,0.0,Saving habit
0.0013757454301244949,0.4857466939145501,0.0,Emergency fund
0.7003258586433356,0.3708607204464972,0.0,My investment strategy
0.7735816016251474,0.3500740535772129,0.0,Personal finances
0.9612468972262493,0.43219090823377226,0.0,Personal finances
0.8975844122348805,0.6450728865551235,0.0,State controlled saving plans
0.9009024378997887,0.6205342206339324,0.0,Stock markets
0.9223637350490544,0.6224832018128837,0.0,Real estate
0.8467547632865948,0.21334579492158356,0.0,Old books
0.0022973616418894187,0.48580680086615985,0.0,Cryptocurrencies
0.9831072166744664,0.41754339083776415,0.0,AudioSet dataset
0.7823362028016494,0.3506455916031707,0.0,Sound classification
0.7588124858148291,0.35730169113130567,0.0,Mel Spectogram
0.9091995564559263,0.6255818634198995,0.0,Soundproofing
0.7515262085099652,0.35297712813173304,0.0,The zettelkasten method and how to take smart notes
0.7840450848542134,0.3351748167722496,0.0,Fleeting notes to capture thoughts
0.008751120921060937,0.480337871490799,0.0,Zettelkasten for musicians
0.7639429805658606,0.32576910039820683,0.0,Zettelkasten for musicians
0.919604358624938,0.6569351372607397,0.0,Zettelkasten for musicians
0.9160681212191681,0.652898407298858,0.0,Zettelkasten for musicians
0.9093263960713721,0.6282465862363719,0.0,Zettelkasten for musicians
0.7094133879046725,0.3640149429312382,0.0,Zettelkasten for musicians
0.0024384338688477913,0.4874616345565249,0.0,Open-closed principle makes Zettelkasten closer to its original design
0.9219675564274417,0.32402630632711615,0.0,Litterature note to quote and reference content
0.8531242125266814,0.25056125528554457,0.0,Writing is the only thing that count
0.781403945021742,0.3512218383357136,0.0,Permanent notes to link and develop
0.938734877360266,0.6066701202865616,0.0,202107062037 Critics need rhetoric
0.9164643826137009,0.6518084311172523,0.0,"202107071942 Books never solve practical problems, action does"
0.7838661783743783,0.3341944321819569,0.0,202106122210 Expert can rely on their intuition
0.8301316600468691,0.17910870768737286,0.0,"202107032023 Don't be an expert, make unexpected connections instead"
0.7060443841680532,0.3657607225718469,0.0,202106201717 Avoid immobility by starting projects as drafts
0.7486755049989623,0.33417317721614964,0.0,202107062101 Don't read with a dictionnary
0.8427743837140933,0.2143185484519374,0.0,202106131144 Learning has multiple phases
0.8416525423222445,0.17471403862031598,0.0,202107061345 Interpretative reading
0.8513933646557353,0.24566474492258386,0.0,202106152233 Thinking about solutions to previous problem helps finding creative solutions
0.7785465569909904,0.3964424706625834,0.0,202107071935 The two types of practical books
0.8441380708275668,0.21427319520008967,0.0,202109222330 Is Thus Spake Zarathoustra has any historical fundements?
0.0033895311243343326,0.4881385446428353,0.0,202106172137 Writing a lot trigger the large number theory on finding great topics
0.9138035239843618,0.2582568798973833,0.0,202106122212 Better taking note by hand
0.9118988997985074,0.6263228081304737,0.0,202107062109 Don't use extrinsic aid synchronously
0.9072286299288725,0.6280228990922081,0.0,202107062046 Book completeness as an indiscutable argument
0.8490979623573124,0.2409597386394636,0.0,202106270022 Teaching require empathy
0.9140209929577489,0.6274597471739911,0.0,202106290039 Don't stop on unknown references when reading
0.9230345583491637,0.6203554171836436,0.0,202106270039 Best collectors are artists
0.9074100850950251,0.6267617694650857,0.0,202107072126 Imaginary litterature is harder to read
0.9166747349503487,0.6542160788875255,0.0,202106122322 Remembering is bringing back memory to conscious mind
0.8714386325068109,0.1476686281899695,0.0,202106122339 Don't worry about slipbox's completeness
0.8721645645847264,0.14851265381629858,0.0,"202107032032 Focus is for executing, openess is for creativity"
0.9217296002543156,0.6552286466053169,0.0,202106131132 Litterature notes helps comparing different authors ideas
0.9101440726966629,0.6262681621101635,0.0,202106152303 Laxism is a threat to creativity
0.7822465107050482,0.34790419878574447,0.0,202107272301 Our mental growth don't have limit
0.8697710893841787,0.1499297371619014,0.0,~ What are litterature notes?
0.7521419335081729,0.3549315047671686,0.0,202106122307 Reading with a pen in hand is a way to test our understanding
0.9117659672243614,0.6284873528028684,0.0,202106122336 Understanding improve strenght retrieval
0.8611161626472286,0.3526445441187944,0.0,"202106270036 Don't search for good taste, search for pleasant things"
0.9837212857577453,0.4188788642202848,0.0,202106122329 Multiplying notes connections free us from unexpected cues
0.9128405524075476,0.6260851216048675,0.0,202106270049 Collectors should have an antilibrary
0.9234206038568029,0.6219950203690565,0.0,202106201723 Learning shouldn't be linear but graph oriented
0.8509261685466466,0.24888431755600357,0.0,202107072122 Be careful about practical book's propaganda
0.7747306273831558,0.3506719288473249,0.0,202107071931 Analytical reading apply on non-fiction
0.005964070621402974,0.48190127794937354,0.0,202106131120 Index notes like a writter
