X,Y,Z,FaceLabels
0.2589609874471898,0.4230993209454058,-0.007411041791047319,Mixing fundings strategy
0.2613603613080281,0.42001725110731514,-0.006769362373286858,Seed round
0.18920234931024807,0.2255904296484586,-0.0223206851419422,Personal finances
0.2509305407515653,0.23123360052076627,-0.010119388748785211,Distortion
0.2658505786932659,0.42672096147104055,-0.028948733704253278,Pitching a VC - SaaS case
0.25486099871483453,0.4187502829006047,-0.010144187428233947,202107122234 Quadrivium and Trivium
0.38350346698172305,0.3226622486145114,-0.014566816432903603,Le Meilleur Des Mondes - Aldous Huxley
0.20040032483963238,0.21994655900024063,-0.01146703328859388,Litterature note to quote and reference content
0.3886297258778241,0.3236334807623938,-0.023649667125742815,Voyage Autour Du Monde (Tome II) - Dumont D'urville
0.26014897506061807,0.2550035892174723,-0.01663769392636027,202106122255 Empty notes are better than no notes at all
0.33336192633171896,0.33451590357840566,-0.009011247701321997,Germinal - Emile Zola
0.3465341799673488,0.26061493061158514,-0.015787136550038737,"Le Royaume Des Animaux 2 : Asi Bub - Maurice Burton, Robert Burton "
0.25435439891569345,0.23097666289814112,-0.01837082969115526,Memex
0.23936910418500018,0.2249996004735334,-0.016181863248648693,202106172158 Finding unheard ideas require open-mindness
0.23396666439588115,0.3280716980307682,-0.027247812847512366,202106122244 Reformulating ideas enlarge our set of thinking tools
0.33552191670466,0.3243606471186835,-0.019445558855933458,Germinal - Emile Zola
0.3479808018351472,0.25558271111691977,-0.018773014680451696,"Xavier Niel : La Voie Du Pirate  - Solveig Godluck, Emmanuel Paquette "
0.1957925362549526,0.22503589372467936,-0.011613638289368946,Old books
0.3441274801369063,0.28931543667754434,-0.013506146371013703,"Le Royaume Des Animaux 18 : Ours Phalan - Maurice Burton, Robert Burton "
0.35331413115580734,0.26608968288624457,-0.010940978596310972,Les Frères Karamazov I - Dostoïevski
0.34860276165081716,0.33344252415177855,-0.01741240525290111,Animal Farm - Georges Orwell
0.3316844402612078,0.3444809637488805,-0.021535978065350438,Germinal - Emile Zola
0.2654265816076333,0.4158589462320366,-0.01923068950736569,202106290027 Make analytical TL;DR of chapters in books
0.37722335961619635,0.2335945610660179,-0.01950183254775162,Tools Of Titans - Tim Ferris
0.28742049380639967,0.36369386074869037,-0.028051755927504397,Vie Privée De Louis Xv   Tome Premier - Unknown
0.2745983683410188,0.23628802426338089,-0.020312906049626746,Rapture - Koffee
0.24313501374823765,0.23676398977565233,-0.011288338428767883,Transistors
0.32605125724784245,0.33502710385305284,-0.021895451516836785,L'énigme De Fermat : Trois Siècles De Défi Mathématique #8 - Albert Violant Holz
0.37836885599686415,0.24540475451431173,-0.014259322297030561,1001 Recettes : Cuisine Végétarienne - Unknown
0.24324445429374558,0.3216308976003631,-0.01647144709719556,202107272303 Geniuses characteristics
0.20709200106600534,0.22494503758111162,-0.014872786048406384,"202107032023 Don't be an expert, make unexpected connections instead"
0.18456485953950053,0.2439180318807322,-0.031813902691864654,Hardware
0.2844000656401428,0.17969597515140495,-0.022570640617489746,Voyage Autour Du Monde (Tome I) - Dumont D'urville
0.23158335356870974,0.231180664975183,-0.014123442950801156,202106122315 Reading without writing isn't learning
0.31698869283527886,0.2779538372776543,-0.01972847876313343,Histoire Générale Et Particulière - Comte De Bufon
0.2111272478939676,0.1586210737172079,-0.03030738034084822,202107062101 Don't read with a dictionnary
0.3375458461717153,0.2899917584640133,-0.012611507485288293,Germinal - Emile Zola
0.3204484732608506,0.30839900547347077,-0.02099707453363035,Exploration Sans Limite : L'infini En Mathématique #16 - Enrique Gracían
0.28052673383623705,0.35387330476621387,-0.0228106721114971,All the things you are - Jerome Kern
0.3604233947220197,0.24847010665305305,-0.011939003471447902,100 Personnages Clés De La Mythologie  - Malcolm Day
0.24739622939102685,0.2418409980060085,-0.012670493305728558,Monitors
0.31436838787178706,0.2719191526087293,-0.0187161541359039,Oeuvres Complètes : Théâtre - Guy De Maupassant
0.33179252750907273,0.2471937581190546,-0.025227078746129544,La Logique Ou L'art De Penser - Unknown
0.38198754013429637,0.3173087652229837,-0.01701054453520635,L'éveil Musical Une Pédagogie évolutive  - Cristina Agosti Gherban
0.21573928882965698,0.21864951100198493,-0.020643019423475545,202106122322 Remembering is bringing back memory to conscious mind
0.3411538112022383,0.3422444829920095,-0.01821044452306371,How To Take Smart Notes - Sönke Ahrens
0.3684539471858541,0.25135142330309224,-0.012269489561458478,"Andromaques, Britannicus, Iphigénie, Phèdre - Jean Racine"
0.29575595650325587,0.2084485779569607,-0.02465454993822245,The Smart Thinking Book - Kevin Duncan 
0.3493343935036701,0.28091181696143397,-0.012205910227910934,Cabinet Of Wonders - Viktor Wynd's
0.3398449510620857,0.280885777419541,-0.01075713947965221,"Jules Verne, Hetzel Et Les Cartonnages Illustrés - Philippe Jauzac"
0.37368578968518884,0.25420825888570237,-0.01936400507724427,Factfulness - Hans Rosling
0.26053892739432916,0.24838883621672214,-0.01542885051600983,202106131148 Practice jazz improvisation by following learning phase principle
0.3709175377900855,0.23866732811748964,-0.016568651890739822,La Comédie Des Animaux  - Joseph Méry
0.19531307539998743,0.278838876221425,-0.01926067925001764,Mel Spectogram
0.17683218118476363,0.17715326348943816,-0.03263220340195322,Circle of fifth
