X,Y,Z,FaceLabels
-1.385855011975795,-40.76709094780172,-0.005860107657197392,Distortion
-12.31523245339413,-36.440355673099596,,202106201723 Learning shouldn't be linear but graph oriented
-1.779367948114456,-40.50404502356151,-0.2867793769684096,Exploration Sans Limite : L'infini En Mathématique #16 - Enrique Gracían
-1.0379582818526383,-40.56418928110931,-0.20689747984472479,Le Théâtre Au Xviiième Siècle - Beaumarchais
-40.228997959680314,-16.13804411170665,-0.42378971591838094,Reading science and mathematics
-0.12209584682966168,-40.561134109231126,-0.08391035535765123,Intempéries - R. Lehmann
13.332540560297359,-7.5147972697992795,-1.1115532986006842,"Le Royaume Des Animaux 17 : Nèpe Ours - Maurice Burton, Robert Burton "
-12.529336133003216,-35.998992212862746,-0.10518265396731766,202106122221 The slipbox should be agnostic
-12.203338232393078,-34.75160663576734,-0.9159910543920657,SOLID
-13.75877940360181,-35.28338983782124,-0.3808201664407206,202106131144 Learning has multiple phases
-12.213674781661023,-35.32232678065774,-0.6524526416290218,Top of the line studio gear configurations
0.041273171776245954,-7.569365198386501,-0.657095661942904,Germinal - Emile Zola
-40.08748040829631,-14.141271861540655,-0.8337811110667726,Syntopical reading
-0.1112080312408455,-40.058875824361586,-0.6028140480531932,Missel Des Béatitudes - Unknown
12.287945232189578,-21.527694397088453,-1.357299719281873,Le Club Des Mathématiciens : Les Congrès Internationaux #35 - Guillermo P. Curbera
-12.834373377729523,-35.604647900985086,-0.2209165492495601,202106122244 Reformulating ideas enlarge our set of thinking tools
-41.55400086088898,-15.28056304647371,-0.290104752768072,Reading philosophy
-0.739902728192896,-39.60621667300049,-1.2655390962657966,La Musique Des Origines à Nos Jours - Norbert Dufourcq
9.8064987468488,-7.017468798455973,-0.9093304098115447,"Nombres Remarquables : Le 0, Le 666 Et Autres étrangetés Numériques #18 - Lamberto García Del Cid"
13.10635924428022,-1.3708152150964366,-1.5048510494142837,Empty Book - No Author
-11.73618101537626,-36.074696714321405,-0.5147332727579663,Turing completeness
13.640484733841323,-5.649960234439712,-0.5686236833217164,"L’économie Comme Vous Ne L’avez Jamais Vu  - Jan Schwochow, Thomas Ramge"
-12.952976575211537,-34.72905813223544,-0.9853738625640223,Compressor
11.80186076216355,-26.891788612040294,-1.676318925043986,Les Avancées De L’intelligence Artificielle  - Olivier Ezratti
12.98319074473351,-5.5448410712696,-0.4232456209145078,Le Rêve De La Carte Parfaite : Cartographie Et Mathématique #22 - Fernando Corbalán
13.756690669176749,-7.9125517505761955,-2.099267948387623,"L’intelligence Artificielle, Pas Sans Elle !  - Ause Bernheim, Flora Bernheim "
-40.775665438358956,-15.890892491678784,-0.3463130923827732,Speed reading
10.2212893131433,-21.479596202290026,-0.9227980973160483,Les Mathématiques De La Vie : Modèles Numériques Pour La Biologie Et L'écologie #38 - Rafael Lahoz Beltra
-5.5832395260472225,-1.638289450812197,-1.1663944971724851,Nemesis - Aaron Parks
13.31014883054861,-6.352116895123238,-0.4763166580784477,Les Grands Problèmes Mathématiques : 2000 Ans De Défis #40 - Joaquín Navarro Et Shalom Eliahou
1.6471446732613435,-39.92284023281387,-0.3049236115776625,Au Capucin Gourmand - Henri Béraud
0.7973798293194634,-39.983027788957216,-0.5486016102906062,La Partition Intérieure - Jacques Siron
1.9558865850874094,-12.02706251590384,-0.6584388895278848,Sur Le Bout De La Langue   Le Plaisir Du Mot Juste - Bertrand Périer
11.940098167555764,-6.740897519632965,-0.6551889729619034,Naturgeschichte Geologie Mineralreich Paläontologie - Dr. Friedrich Rolle
2.9509351053334036,-11.620907629796502,-0.6709653168830567,Les Frères Karamazov I - Dostoïevski
11.414654243316347,-22.148774562998767,-0.865929376323806,De L'autre Côté Du Miroir : La Symétrie En Mathématiques #15 - Joaquín Navarro
-1.4907884289759914,-26.87830900884438,-1.465686700909988,Le Monde Du Jazz - Jim Godbolt
12.376655604200899,-6.674347939237753,-0.6010672081887738,"Jules Verne, Le Musée Weissenberg - Boisgirard Antonini"
10.130859292386564,29.402685584538894,-1.3138841484886121,"Le Royaume Des Animaux 3 : Buc Chal - Maurice Burton, Robert Burton "
-40.030508294417025,-13.878281288470271,-0.8996893904222822,Syntopical reading
2.3726969209534077,-12.838356218841387,-0.7768947423770709,"Le Royaume Des Animaux 18 : Ours Phalan - Maurice Burton, Robert Burton "
-8.181672982301503,-31.203359069274015,-1.77177697158302,Seed round
-5.022470464553745,-1.3083347286743927,-1.063224497141574,"Encyclopédie Progressive Ou, Abrégé Des Sciences, Des Arts Et Des Connaissances Utiles (Tome II) - Mlle M. Forgame"
12.82649566489998,-7.291346203881463,-0.8646394447158197,L'équation Du Nénuphar - Albert Jacquard
-41.0785528910407,-14.593059409463157,-0.6059572965123237,Reading technics should differ depending on book type
-34.569815549098465,25.26738151983147,-0.8103345836545661,Welcome in my mind 🧠
11.35718169288021,-21.550172554444103,-0.6986224481891095,La Vérité Réside Dans La Limite : Le Calcul Infinitésimal #12 - Antonio J. Durán
1.5060573013120973,-11.501241355068375,-0.6711771187969386,"Chopin, Vie Et Oeuvre - Sylvie Oussenko"
12.934023737546937,-4.756204549478643,-0.58482135351926,Unlimited Power - Tony Robbins
-37.5347942722977,-9.285339565451256,-1.1984180132050717,No-code tools for AR
-0.8768485101936462,-7.459612925814171,-1.181983505476253,Computer Science Distilled  - Wladston Ferreira Filho
12.206300252560405,-3.7359253950922913,-0.866553971739108,"Considérations Sur Les Causes De La Grandeur Des Romains Et De Leur Décadence - Montesquieu, Buffon"
11.186834553652167,-6.1153925691081525,-0.7270271742279495,Tout Sur L'économie (Ou Presque) - Gilles Mitteau
2.428876260230116,-10.727833273666036,-0.9966234901213769,Cabinet Of Wonders - Viktor Wynd's
10.96948642310849,-7.120326951677141,-0.9132457996558184,"Terra Data, Qu'allons Nous Faire Des Données Numériques ? - Serge Abiteboul, Valérie Peugeot"
-21.204728476489883,-6.5380259832575085,-1.81681045045435,"202107032032 Focus is for executing, openess is for creativity"
-41.1798092951544,-13.147274220757737,-0.9384873266621503,Evaluate a book
0.2034107133996565,-8.546110193790858,-1.3707783279928043,L'énigme De Fermat : Trois Siècles De Défi Mathématique #8 - Albert Violant Holz
12.966390382810141,-3.5551132920440907,-0.8833063609568201,"Le Royaume Des Animaux 26 : Zancle Zygène - Maurice Burton, Robert Burton "
-0.34604194569060986,-4.3310158793283255,-1.2410809326608772,"Le Royaume Des Animaux 22 : Rous Sarce - Maurice Burton, Robert Burton "
0.9917981965107707,-8.619835222371673,-1.2502737274113396,La Certitude Absolue Et Les Autres Illustions : Les Secrets De La Statistique #26 - Pere Grima
-40.46297072561377,-10.261037935064781,-1.211243075824812,Re-reading books
6.036833330601358,-6.320235586355201,-1.1640160251340266,La Poésie Des Nombres : Le Rôle De La Beauté En Mathématiques #23 - Antonio J. Durán
-33.926751304131415,-10.715395647050073,-0.9951031513707722,Raspberry Pi
-42.30823425208915,-14.259462540050054,-0.6920623453006784,Reading philosophy
-3.4411284056524236,-13.509579554680336,-1.3762140528930642,"Construction 4.0 - Karim N’essaie, Christian Grellier, Edward Woods "
11.69041358402215,-5.4911559741210105,-0.6139814473624601,"Electrochoc - Laurent Garnier, David Brun Lambert"
14.607022450586031,-5.762165872577665,-0.9897164258888177,Lève Toi Et Code   Confessions D'un Hacker - Rabbin Des Bois
-35.641219597038614,-8.520669110447672,-1.0529581188342385,Chords progressions
-0.6760880769920016,-25.82202809818036,-1.464786342538984,Petits Et Grands Musées De Paris - Valérie A Appert
-34.69760477088307,-8.599387022472921,-1.0011715196287587,Freemium
-28.28817407402703,-22.463203497847424,-1.8791476724357123,Zettelkasten for musicians
-5.154118315186168,-0.5485848633417643,-1.1727272445564325,All the things you are - Jerome Kern
-3.4723649706730395,-14.907367873924727,-1.3302884909667505,Tout Le Monde N'a Pas Eu La Chance De Rater Ses études - Olivier Roland
13.836669711506222,-2.4834228441697497,-1.1271363243104267,Théorie Mathématiques De L’électricité  - J. Bertrand 
-34.32617264192934,-7.50911732854542,-1.4587682395594745,Somatosensory
-34.35710795359219,-11.520521071618628,-1.2161279025441827,Hardware
-33.371846650553636,-7.9098079672469686,-1.3968991471869174,Raspberry Pi
-39.74212081082769,-11.851671489604145,-1.313067679519185,Speed reading
9.357075196169168,28.96658715024073,-1.275094253588489,European Litterature In Translaation - Jarndyce
10.205707617425688,7.989578638519909,-3.2256035164657826,"Oeuvres Complètes : La Petite Roque, Mont Oriol - Guy De Maupassant"
10.340783123631073,-19.31551431037836,-2.4126120464487366,Voyage Autour Du Monde (Tome II) - Dumont D'urville
3.9051248684972864,-12.331178706305884,-1.3213699579903666,"Xavier Niel : La Voie Du Pirate  - Solveig Godluck, Emmanuel Paquette "
11.304236686308819,-4.531577151656033,-0.9255855747479361,"Intelligence, Machines Et Mathématiques - L'intelligence Artificielle Et Ses Enjeux n°29 - Ignasi Belda"
-0.06470626681693614,-26.805856265566263,-1.602213348636139,~ My library - MoC
3.0576517397817797,-13.624557969175953,-1.35522674548916,Human Machine  - Jean De La Rochebrochard
-5.0313708095648675,1.4214136306747127,-2.0751610687777275,Voyage Autour Du Monde (Tome I) - Dumont D'urville
3.2104225371716595,-6.29205542993054,-1.3071866503150475,Habiter Demain - Bouygues Construction
11.165893737255438,-30.656128687298782,-2.44221679590406,Cours De Machines : Deuxième Partie  - Haton De La Goupilliere
-0.8030716964023318,-14.046777471964187,-1.6123318284059152,La Musique Des Sphères : Astronomie Et Mathématique #25 - Maria Ros
0.05741509054944349,-11.96179801610781,-1.2707369443455996,Germinal - Emile Zola
-2.6892270947096306,-27.89448362842606,-2.0744061503582025,"Dictionnaire 1965 Vol 3 : No Z - Augé, Gillon, Holier Larousse, Moreau"
-11.07364276370175,-28.18055175726904,-2.7303874659879535,202106122320 Differences between Slipbox and Second-brain?
-2.422643135636714,-25.198828127716794,-1.8091655815870717,"Trap, Rap, Drogue, Argent, Survie - Guillaume Heuguet & Etienne Menu"
0.10053892566361777,-13.513512933871366,-1.3815636287864534,The relative and absolute encyclopedia of knowledge - Bernard Weber
3.523048258512195,-5.8917711671753725,-1.224827169122241,Animal Farm - Georges Orwell
5.980571988932777,-7.188915660500056,-1.1267949434341877,Chroniques Du Règne De Charles Ix - Prosper Mérimée
15.773294188930809,-5.731692617508095,-1.6202712457941453,Les Sociétés Secrètes Et La Société Vol 1 - N. Deschamps
-12.107633086688471,-13.813414528977976,-1.9604362639243043,Logic gates
10.000241885623812,-22.051687310688926,-1.499185029125887,"Le Royaume Des Animaux 9 : Fel Four - Maurice Burton, Robert Burton "
-33.25064637149965,-9.669877041657067,-1.0382706574721416,ARM (Advanced RISC Machines)
-4.027152769931719,-12.899610114138527,-1.6252480824523179,La Vie Secrète Des Nombres : Les Bizarreries Des Mathématiques #27 - Joaquín Navarro
-34.9741282290248,-9.881989186345654,-0.9516752766123308,Contrapuntal music (in film)
-41.58664267858467,-9.903612462214582,-1.4602451967424446,Inspectional reading
