X,Y,Z,FaceLabels
13.064307931250912,8.668220392742228,-0.1623119023153771,Welcome in my mind 🧠
6.14623357628135,1.28154232132556,-0.27793661673124154,Welcome in my mind 🧠
11.681884149855243,2.1900568698686964,-0.12374753262278718,README
11.703776187919683,2.189057013805649,-0.14146154310447742,README
10.934449795766543,5.56793055291546,-0.4203719913601433,Contact me 💌
12.676278891721982,0.9011798175886008,-0.1298672653608219,Create a programming language
13.085701798654446,8.666947460412413,-0.10653758642489602,Programming languages
12.696791250286202,0.8952347845221778,-0.16932955883073947,Inspectional reading
13.070468082680776,8.647204505872995,-0.0872295890971801,Reading philosophy
12.673541907769785,0.911254234531762,-0.10109618806447196,Reading philosophy
11.05145864493082,-0.2870497386377535,-0.10274624349639318,Reading imaginary
6.164657678015236,1.2665087971602507,-0.45753608340918456,Reading imaginary
13.07405299938591,8.667177177206533,-0.14523575242922848,Reading technics should differ depending on book type
12.667726646294737,0.8955074255976171,-0.20088448776689027,Elementary reading
11.681402793158073,2.205784537740169,-0.10549553077950419,Re-reading books
13.083453649180637,8.679670224134998,-0.21041023209159726,Evaluate a book
12.711139191582248,0.9035713724480356,-0.022257096726594747,Syntopical reading
12.695044972296978,0.9127687335214334,-0.28084989523740134,Syntopical reading
13.098995663589344,8.672529265449,-0.1288618232316192,The four levels of reading
-2.909691756772865,4.0555864952374545,-0.08866212585943131,Reading science and mathematics
8.14652338662166,-4.822992158333362,-0.20589036873608754,Speed reading
11.660265248116225,-3.305448316994645,-0.1607635647021314,Speed reading
10.494123869727161,1.1387239611774498,-0.15798408017518936,Selective reading
8.207990608062193,5.697622554188182,-0.10652775611365363,Reading history
8.178793563709348,-1.610602637619759,-0.23756882836081156,Reading biographies
-2.931676969391622,4.0731164205377635,-0.05393898338925193,Reading digests
13.023352968516061,8.56975178794947,-0.31205849847011835,Reading news
13.14940736313654,8.769711180970113,-0.04446204336689032,Analytical reading
8.116424162281838,-4.829839535799859,-0.1588242839575796,Augmented reality
11.688794875136328,-3.2779568280616256,-0.06700124403314134,AR devices
8.123167283212542,-4.82207834157391,-0.2634773003540379,Mixed reality
-2.888245384438026,4.048012884111129,-0.2901823854103475,No-code tools for AR
13.112372406306996,8.7308004909004,-0.09619356418682831,Video
7.9595062854425995,5.514624582741591,-0.02969999983906746,Premiere Pro
10.486430290046123,1.1436542371430942,-0.16772155509250053,Make great videos
12.668066115012408,0.934643619467243,-0.36816227236682353,Make great videos
10.96786982545239,5.585344523226677,-0.1807866548121331,Make great videos
-2.9237061078998288,4.062376863734631,-0.06168396187360643,Hyperinflation
-2.946910874647057,4.078414563738582,-0.06881338343936806,Printing more money could create inflation
13.15674387690493,8.725054935643303,-0.05772488240795278,Music theory
