X,Y,Z,FaceLabels
-10.876625503372168,24.782238665622543,-0.05322341552621659,Music theory
-11.126254814969522,24.60555632094146,-0.04794284033243448,Re-reading books
-11.114329240140188,24.582511894977337,-0.5627919862074505,Evaluate a book
-8.610783405483929,25.181716715825495,-0.17946578134056973,Armando's Rhumba - Chick Corea
-7.758959560191741,26.033587638193392,-0.4903243960370832,Exploration Sans Limite : L'infini En Mathématique #16 - Enrique Gracían
-10.880064273856991,24.750189546150175,-0.09536317368528573,Premiere Pro
-10.975210160024982,25.006165856003893,-0.0704663369111352,Reading biographies
-9.154570998564385,27.610797396181074,-0.08138487701380316,Logic gates
-8.48800185482932,25.12350380652394,-0.29589189198083327,Sur Le Rêve - Sigmund Freud
-10.91179912539782,25.01389726110444,-0.14382764708773646,Analytical reading
-9.993121707552458,26.593172022727693,-0.07153135642449367,Somatosensory
-9.188171242728497,27.693485904097056,-0.041857592201049634,202106270021 The three kinds of reading
-9.260159308401143,27.527153044383784,-0.09494439713743383,202106131155 Paradigm shifts comes from little steps toward a direction
-10.956771828190906,25.048829907772014,-0.08319976523565037,Reading digests
-9.289921623275777,27.304908693537147,-0.10474512744732206,202106122307 Reading with a pen in hand is a way to test our understanding
-10.829213614584784,24.785944876290813,-0.2430393785056813,One drop pattern
-9.22727993905232,27.46749273637163,-0.10248349976213264,202107061349 Criticizing a book is a reader obligation toward the author
-9.946959633840507,26.54636160850681,-0.23411292342086615,ARM (Advanced RISC Machines)
-10.923711471302006,24.79617904553276,-0.12313132685523644,Make great videos
-9.26136496861244,27.621778910750834,-0.0792805709793895,202106131120 Index notes like a writter
-9.349612900311097,27.39737312130295,-0.16948601087676254,~ What are litterature notes?
-10.851141233318423,24.832136834955925,-0.14735004126065543,Printing more money could create inflation
-9.165073286713142,27.63824472768979,-0.0935390606196477,Wiring audio cables
-9.34048824568388,27.24374741279021,-0.17156485158652252,202106122322 Remembering is bringing back memory to conscious mind
-8.531629074794685,25.233200689401812,-0.1744820573796403,Devenez Un Grand Orateur Ted   Les 9 Secrets Des Prises De Paroles Les Plus Brillantes - Carmine Gallo
-9.206966053257707,27.381386190923294,-0.15178228179413375,202106152224 Finding creative and functional solutions require abstraction
-8.519158827824773,25.283711553529763,-0.20562105714685558,Les Voyages D'Ulysse - Mythologie
-9.143887851543921,27.45322627863229,-0.19179000196443186,202106172158 Finding unheard ideas require open-mindness
-9.202726118492512,27.287449668478352,-0.18099268078394137,202107062058 Read with exigence
-9.16917554671333,27.561914731501464,-0.09890445554573933,202106122246 Smart notes are about thinking beyound actual context
-9.31278311978076,27.400608250737566,-0.1572051666970883,202107272301 Our mental growth don't have limit
-9.219969043552474,27.634364565456153,-0.06574835073646373,202106152315 Zettelkasten make the act of choosing topic seamless
-7.913559350592507,26.085777698538045,-0.24046473781090932,"Trap, Rap, Drogue, Argent, Survie - Guillaume Heuguet & Etienne Menu"
-9.260118712820837,27.25383132889025,-0.16731244802916218,202106122336 Understanding improve strenght retrieval
-10.92790637008579,24.824191542769697,-0.16002477298881446,Speed reading
-8.552498299150255,25.216389123130895,-0.16655613005097264,Crazy Baldhead - Bob Marley and the Wailers
-9.940401430568226,26.616545740431377,-0.13843022302472133,Raspberry Pi
-9.364785784137386,27.28799657168934,-0.15716821251518742,202107062109 Don't use extrinsic aid synchronously
-9.248169548972253,27.427027318972357,-0.13346288838333023,202106122248 Storing notes in our slipbox is investing in ourself
-8.844831064246115,25.357225457022906,-0.36789596412470527,Preamp
-9.258830929639103,27.34231517396955,-0.08776645494600636,202107072122 Be careful about practical book's propaganda
-9.292943552006347,27.501522412570203,-0.1274722320982311,202107062046 Book completeness as an indiscutable argument
-9.219908105689772,27.5543883483467,-0.09213400978233774,202106131114 Note connections helps find patterns accross non related subjects
-9.060501534842896,27.72193110321739,-0.16851136808584077,202106242157 There's various level of active reading
-9.235030133721947,27.239462961185712,-0.16918960117764797,202107052315 Grasp author's key sentences and arguments in a book
-10.996545598269844,24.963052893409444,-0.12477180147436408,Selective reading
-9.158823222498906,27.497550662403363,-0.13900616511919628,202106122321 Forgetting is active inhibition
-9.359040318827997,27.339078160436106,-0.18998119498064314,202106131132 Litterature notes helps comparing different authors ideas
-9.309387420461922,27.574383995495474,-0.10488641065433413,202107071931 Analytical reading apply on non-fiction
-11.03338374002894,24.799072791394316,-0.19304582940635445,Reading philosophy
-8.624590711653319,25.438991206184117,-0.27847204602881936,~ Full list of the song I learned - Map of content
-8.469269620145498,25.163744293974627,-0.2348036106232581,Running Away - Bob Marley and the Wailers
-8.565393912595384,25.1299463047297,-0.22675805474103478,Armando's Rhumba - Chick Corea
-8.555506189146351,26.029090347497036,-0.30082014857888306,~ Full list of the song I learned - Map of content
