X,Y,Z,FaceLabels
-6.0987412711334645,8.569418796229378,-0.006079113634841778,Welcome in my mind 🧠
-6.020308180183449,8.668220392742228,-0.028737686398460003,Evaluate a book
-6.060239144990213,8.598616948188548,-0.010783529204103944,Create a programming language
-5.9339631484794,8.737203674779154,-0.016846463116091948,Reading digests
-6.07688486850634,8.589628755649478,-0.015394906196775712,README
-6.094575269264771,8.592560785466624,-0.03458662589328556,Welcome in my mind 🧠
-6.014148028753585,8.647204505872995,-0.020263483375702312,Reading imaginary
-5.996223321029873,8.667265533074774,-0.02932562173284374,Syntopical reading
-5.973585061330141,8.667530489241674,-0.026011292773579376,Syntopical reading
-6.010928624473834,8.668965451719123,-0.023811198149976398,Re-reading books
-6.089680497835426,8.582941840197448,-0.019248024389426053,README
-6.001238307631546,8.644461152465787,-0.019475261596782097,Reading imaginary
-5.995793229904642,8.67634155483643,-0.03450254343459812,Elementary reading
-5.936991188945207,8.771844337154107,-0.04754019946265205,Reading history
-6.038550986827335,8.624465996193909,-0.036618718453113194,Reading philosophy
-5.972243705127365,8.7308004909004,-0.059897801686538105,Reading biographies
-6.07363767200629,8.611467850893064,-0.05132224363020813,Contact me 💌
-5.956771488861255,8.713399541733189,-0.04919495122351904,Speed reading
-5.968938097325594,8.809455755646606,-0.05888252354713794,Reading technics should differ depending on book type
-5.976318414429173,8.690617952604132,-0.04485225703034262,Reading science and mathematics
-5.94823961740483,8.749813554258601,-0.050282629282598,Selective reading
-6.061807220545438,8.629064627422263,-0.05380802755768711,Programming languages
-6.035736884358711,8.660075933880975,-0.05969064031380066,Reading philosophy
-6.028554002010047,8.692306859977428,-0.06777196672542289,Inspectional reading
-6.000592302317443,8.720617191169488,-0.06748088673287791,The four levels of reading
-5.982326993195418,8.767322565517402,-0.06579999335035833,Speed reading
