X,Y,Z,FaceLabels
-1.385855011975795,-40.76709094780172,-0.001253399780160183,GPT Prompt for Resume
-42.02906849113971,16.39441349795605,-0.01756826954014908,Elementary reading
-12.31523245339413,-36.440355673099596,-0.3756976802125472,La Quatrième Dimension : Notre Univers Est Il L'ombre D'un Autre ? #5 - Raúl Ibáñez
28.954757141906796,17.34682886632956,-1.938300924620867,README
38.86928896447206,-2.705026818717006,-0.5384133154881613,My Preparation for a PhD
58.18297266140628,8.705360817834505,-0.10133950170981873,22-10-25 Collected
-1.8567062720208862,-40.45898645578126,-2.1693571720030773,La Musique Du Xxème Siècle - Benoît Berthou
67.24384365870058,-9.679109532803034,-0.1800072598087394,LBM Peristaltic Waves
28.843191103187564,14.258409296548583,-0.8585809912106823,The Case Against Reality - Donald Hoffman
-7.469746427504257,33.07838546701008,-0.12263578448019016,Smart home
-33.70088463298445,12.112459589373664,-0.8077727764971894,202107272232 Zettelkasten and digital gardening is syntopical writing
-22.230107842241598,-18.032035442773523,-2.2222554966745944,La Musique Des Origines à Nos Jours - Norbert Dufourcq
39.448603933858294,15.086856082353158,-1.7874178132701837,ALife2023 Latex Save
51.38044396664349,3.1303245370237676,-4.281902669290872,Language versus movement
-1.0379582818526383,-40.56418928110931,-0.47028041576942065,Soupe Cracker raviolli
35.43687890752538,-11.020981828996677,-1.686655569656109,From Advisors
39.88311452274101,15.400104736666574,-1.792024382371589,ALife2023 Latex Save
56.842854841887736,7.679296263506014,-0.32505164316451307,ALife 2023 Brainstorm
-40.228997959680314,-16.13804411170665,-1.0902056599573082,Music theory
-21.41854263843897,32.704041540344754,-1.9824143182075011,How To Take Smart Notes - Sönke Ahrens
66.10879760348519,-6.492250537417924,-1.8261542783084121,What is Love?
-21.705430756181592,32.90099230134465,-2.2162534308749837,Germinal - Emile Zola
-33.76579678903161,12.642789200738253,-0.37933731628228873,202107062058 Read with exigence
-0.12209584682966174,-40.561134109231126,-0.23927165716677049,ALife 2023 Related Work
13.332540560297359,-7.5147972697992795,-1.8046470530257879,Adjust for Sqft in Diffusion
-34.390381658738534,12.475472234326517,-0.39117807934806803,"202106122343 The slipbox is a tool to think in, not about"
-12.529336133003216,-35.998992212862746,-0.44217713940526426,"Courbes Périlleuses : Ellipses, Hyperboles Et Autres Merveilles Géométriques #24 - Fernando Corbalán"
-2.180188197359735,12.823699241723983,-0.39997439546323005,Pétroleuse
57.06749998531273,7.263507449133677,-0.2530858897748249,Musical themes and conversation
57.73973305734286,6.9040226063636245,-0.9395351219660102,Innate Biases test
68.29876562403581,-7.930750797851321,-0.32822532465112525,LBM Peristaltic Waves
29.029118964287413,14.924661699225156,-1.3251423464014116,"Physics Just Models, Doesn't Describe"
-12.203338232393078,-34.75160663576734,-2.7725776987703497,"Le Royaume Des Animaux 8 : Epe Fel - Maurice Burton, Robert Burton "
-15.811584850489588,-12.635815206128488,-0.7087894316984635,"Les Mathématiques Dans L'économie : Les Chiffres Et Leur Sens #39 - Lluís Artal, Josep Sales"
56.70985270675709,6.591545218879056,-0.2576831691081534,The Universe Has No Intertia
-15.259073718517401,-12.277245384471428,-0.8002881897225628,Banque Obc - Odier Bungener Courvoisier
-13.75877940360181,-35.28338983782124,-2.110363906322127,Exploration Sans Limite : L'infini En Mathématique #16 - Enrique Gracían
-36.078910799216025,8.75395723184213,-2.020962698919106,202106131144 Learning has multiple phases
-1.538295937541304,13.766757717201198,-0.6240921744619768,Tensorflow Mac M1
-36.668558586329205,22.98353471108075,-1.610424268164973,Open-closed principle makes Zettelkasten closer to its original design
56.534241990241014,7.845746173158484,-0.30634212009676554,The Creator Instills Innate Machinery
-12.213674781661023,-35.32232678065774,-0.8075114811894109,Du Boulier à La Révolution Numérique : Algorithmes Et Informatique #13 - Vicenç Torra
-9.03865122700439,-16.609158512476867,-1.6033928942571998,Eugénie Grandet - Honoré De Balzac
0.041273171776245954,-7.569365198386501,-1.7919996225315797,Poems For A a Woman - Yehuda Amichai
28.61661513496148,13.894261203489883,-1.069233889615401,I used to see atoms
58.12345363218718,8.304159136089648,-0.21856672375584424,22-10-25 Collected
56.183225965488504,6.851892528837433,-0.7173495978268684,My Motivation is the Dream World
-21.973811069917783,34.533054295824215,-0.3666918662601507,"202106270036 Don't search for good taste, search for pleasant things"
-34.32881968609824,18.204095334945492,-1.2844995189130475,202107062046 Book completeness as an indiscutable argument
-40.08748040829631,-14.141271861540655,-1.5406349762236031,Reading digests
-20.519022570204818,-24.164367927974766,-1.732757435186798,"Le Royaume Des Animaux 15 : Maca Mésite - Maurice Burton, Robert Burton "
57.425185491320235,8.975872908865739,-0.4466388840240354,In Praise of the Prairie - Roethke
-16.243372846620105,-12.549670441421402,-0.6992451417041061,Le Pouvoir De Convaincre - Harvard Business Review
49.11669111916275,9.458507731453807,-3.3888846291651493,Hydrothermal Vent Origin of Life
-1.120100828612038,13.368660531791225,-0.74566865446472,GPT Prompt for Resume
-1.7954105906166773,16.001914181288612,-1.2288298822441668,Tensorflow Mac M1
-1.8130809642027026,13.023686343428675,-0.5245331842536203,Decision fatigue
-38.760464291066654,19.456193098316206,-1.6132030190996234,Places
65.91540305467771,-9.632595905878548,-0.5810922493370743,Bicameral Mind
-8.040861847279565,26.909483047571676,-0.5563874730529197,Plugs
65.34566420297176,-10.564859454624647,-0.8207211648722693,ALife 2023 Extended Abstract
42.67799124068654,-9.37086615555153,-0.7905455148301958,Just Use CFD
-0.1112080312408455,-40.058875824361586,-0.8386611463732221,GPT Prompt for Resume
